Response ID,Rated Level,Correctness Bughunt 1,Timing Bughunt 1,Timing Correct Bughunt 1,Timing Incorrect Bughunt 1,Correctness Bughunt 2,Timing Bughunt 2,Timing Correct Bughunt 2,Timing Incorrect Bughunt 2,Correctness Bughunt 3,Timing Bughunt 3,Timing Correct Bughunt 3,Timing Incorrect Bughunt 3,Correctness Bughunt 4,Timing Bughunt 4,Timing Correct Bughunt 4,Timing Incorrect Bughunt 4,Correctness Bughunt 5,Timing Bughunt 5,Timing Correct Bughunt 5,Timing Incorrect Bughunt 5,Correctness Bughunt 6,Timing Bughunt 6,Timing Correct Bughunt 6,Timing Incorrect Bughunt 6,Correctness Bughunt 7,Timing Bughunt 7,Timing Correct Bughunt 7,Timing Incorrect Bughunt 7,Correctness Bughunt 8,Timing bug hunt 8,Timing Correct Bughunt 8,Timing Incorrect Bughunt 8,Correctness Bughunt 9,Timing Bughunt 9,Timing Correct Bughunt 9,Timing Incorrect Bughunt 9,Correctness Bughunt 10,Timing Bughunt 10,Timing Correct Bughunt 10,Timing Incorrect Bughunt 10,Correctness Bughunt 11,Timing Bughunt 11,Timing Correct Bughunt 11,Timing Incorrect Bughunt 11,Correctness Bughunt 12,Timing Bughunt 12,Timing Correct Bughunt 12,Timing Incorrect Bughunt 12,Correctness Bughunt 13,Timing Bughunt 13,Timing Correct Bughunt 13,Timing Incorrect Bughunt 13,Correctness Bughunt 14,Timing Bughunt 14,Timing Correct Bughunt 14,Timing Incorrect Bughunt 14,Correctness Bughunt 15,Timing Bughunt 15,Timing Correct Bughunt 15,Timing Incorrect Bughunt 15,Correctness Bughunt 16,Timing Bughunt 16,Timing Correct Bughunt 16,Timing Incorrect Bughunt 16,Kimchi refactor Timings ALL,Participant Self-Selected Proposal,Preference for 1,Preference for 2,Correctness of implementation (Any),Proposal 1 Implementation Correct,Proposal 1 Implementation Responded,Proposal 1 Implementation Timing Correct,Proposal 1 Implementation Timing Incorrect,Proposal 2 Implementation Correct,Proposal 2 Implementation Total Participants,Proposal 2 Implementation Timing Correct,Proposal 2 Implementation Timing Incorrect
1448,1,0,128,,128,,,,0,,,,0,1,83,83,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1452,1,,,,0,,,,0,,,,0,0,237,,237,,,,0,,,,0,0,256,,256,,,,0,,,,0,,,,0,,,,0,1,202,202,,,,,0,,,,0,,,,0,,,,0,472,1,1,0,1,1,1,472,,0,0,,
1460,1,,,,0,,,,0,,,,0,0,403,,403,,,,0,,,,0,0,98,,98,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,760,2,0,0,1,0,0,,,1,1,760,
1464,1,,,,0,,,,0,,,,0,1,160,160,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,,,,0,,,,0,343,1,0,0,1,1,1,343,,0,0,,
1471,1,,,,0,,,,0,,,,0,0,137,,137,,,,0,,,,0,0,100,,100,,,,0,,,,0,,,,0,,,,0,1,72,72,,,,,0,,,,0,,,,0,,,,0,129,,0,0,,0,0,,,0,0,,
1473,1,0,158,,158,,,,0,,,,0,,,,0,,,,0,,,,0,0,48,,48,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,141,,0,0,,0,0,,,0,1,,141
1474,2,1,242,242,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,196,196,,,,,0,,,,0,,,,0,,,,0,3943,,0,0,,0,1,,3943,0,0,,
1475,1,1,488,488,,,,,0,,,,0,,,,0,,,,0,,,,0,1,361,361,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,378,2,0,0,1,0,0,,,1,1,378,
1478,2,,,,0,,,,0,,,,0,1,380,380,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,163,163,,,,,0,,,,0,,,,0,,,,0,412,1,0,0,1,1,1,412,,0,0,,
1479,0,,,,0,,,,0,,,,0,1,261,261,,,,,0,,,,0,1,137,137,,,,,0,,,,0,,,,0,,,,0,1,154,154,,,,,0,,,,0,,,,0,,,,0,207,2,0,1,1,0,0,,,1,1,207,
1481,1,1,225,225,,,,,0,,,,0,1,90,90,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,0,0,0,,,0,0,,
1486,2,1,163,163,,,,,0,,,,0,,,,0,,,,0,,,,0,1,212,212,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,173,2,0,0,0,0,0,,,0,1,,173
1490,1,,,,0,,,,0,,,,0,1,64,64,,,,,0,,,,0,1,20,20,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1574,2,0,0,1,0,0,,,1,1,1574,
1491,1,,,,0,,,,0,,,,0,1,220,220,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,107,107,,,,,0,,,,0,,,,0,,,,0,631,1,0,0,0,0,1,,631,0,0,,
1493,1,,,,0,,,,0,,,,0,1,229,229,,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,202,2,0,0,1,0,0,,,1,1,202,
1494,2,1,261,261,,,,,0,,,,0,,,,0,,,,0,,,,0,1,118,118,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,268,2,0,0,1,0,0,,,1,1,268,
1495,2,1,47,47,,,,,0,,,,0,,,,0,,,,0,,,,0,1,15,15,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,869,2,0,0,1,0,0,,,1,1,869,
1499,0,1,157,157,,,,,0,,,,0,,,,0,,,,0,,,,0,1,54,54,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,239,2,0,0,1,0,0,,,1,1,239,
1500,2,1,157,157,,,,,0,,,,0,1,85,85,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1501,2,1,158,158,,,,,0,,,,0,1,196,196,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,73,,0,0,,0,0,,,0,0,,
1503,2,1,99,99,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,25,,0,0,,0,1,,25,0,0,,
1504,1,,,,0,,,,0,,,,0,1,127,127,,,,,0,,,,0,1,93,93,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,412,2,0,0,1,0,0,,,1,1,412,
1510,1,,,,0,,,,0,,,,0,1,194,194,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,109,109,,,,,0,,,,0,,,,0,,,,0,275,1,0,0,1,1,1,275,,0,0,,
1513,0,1,200,200,,,,,0,,,,0,,,,0,,,,0,,,,0,1,242,242,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,443,2,0,0,1,0,0,,,1,1,443,
1514,0,0,6,,6,,,,0,,,,0,,3,,3,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1515,2,,,,0,,,,0,,,,0,1,233,233,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,32,32,,,,,0,,,,0,,,,0,,,,0,195,1,0,0,0,0,1,,195,0,0,,
1516,1,1,276,276,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,23,23,,,,,0,,,,0,,,,0,,,,0,171,1,0,0,1,1,1,171,,0,0,,
1517,2,1,116,116,,,,,0,,,,0,1,61,61,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1518,1,1,237,237,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,108,108,,,,,0,,,,0,,,,0,,,,0,235,1,0,0,1,1,1,235,,0,0,,
1525,0,,,,0,,,,0,,,,0,1,96,96,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,235,1,0,0,0,0,1,,235,0,0,,
1530,0,,,,0,,,,0,,,,0,1,246,246,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,477,477,,,,,0,,,,0,,,,0,,,,0,381,1,0,0,1,1,1,381,,0,0,,
1534,1,,,,0,,,,0,,,,0,1,201,201,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,120,120,,,,,0,,,,0,,,,0,,,,0,357,1,0,0,1,1,1,357,,0,0,,
1535,1,0,96,,96,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,77,77,,,,,0,,,,0,,,,0,,,,0,96,,0,0,,0,1,,96,0,0,,
1541,1,1,969,969,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,160,160,,,,,0,,,,0,,,,0,,,,0,1321,3,0,0,1,1,1,1321,,0,0,,
1545,1,,,,0,,,,0,,,,0,1,205,205,,,,,0,,,,0,0,249,,249,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,316,2,0,0,0,0,0,,,0,1,,316
1546,2,,,,0,,,,0,,,,0,1,227,227,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,61,61,,,,,0,,,,0,,,,0,,,,0,325,1,0,0,1,1,1,325,,0,0,,
1550,1,1,64,64,,,,,0,,,,0,,,,0,,,,0,,,,0,0,111,,111,,,,0,,,,0,,,,0,,,,0,,22,,22,,,,0,,,,0,,,,0,,,,0,269,2,0,1,1,0,0,,,1,1,269,
1553,2,,,,0,,,,0,,,,0,1,462,462,,,,,0,,,,0,1,241,241,,,,,0,,,,0,,,,0,,,,0,1,126,126,,,,,0,,,,0,,,,0,,,,0,333,2,0,1,1,0,0,,,1,1,333,
1555,2,1,132,132,,,,,0,,,,0,,,,0,,,,0,,,,0,1,100,100,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,419,2,0,0,1,0,0,,,1,1,419,
1557,2,1,143,143,,,,,0,,,,0,1,60,60,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1559,0,,,,0,,,,0,,,,0,1,204,204,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,41,41,,,,,0,,,,0,,,,0,,,,0,253,,0,0,,0,1,,253,0,0,,
1560,2,1,102,102,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,1221,1221,,,,,0,,,,0,,,,0,,,,0,176,1,0,0,1,1,1,176,,0,0,,
1561,1,,,,0,,,,0,,,,0,1,225,225,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,95,95,,,,,0,,,,0,,,,0,,,,0,287,1,0,0,1,1,1,287,,0,0,,
1563,0,,,,0,,,,0,,,,0,1,95,95,,,,,0,,,,0,0,70,,70,,,,0,,,,0,,,,0,,,,0,1,51,51,,,,,0,,,,0,,,,0,,,,0,67,,0,0,,0,0,,,0,0,,
1567,1,,,,0,,,,0,,,,0,1,129,129,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,58,58,,,,,0,,,,0,,,,0,,,,0,275,1,0,0,1,1,1,275,,0,0,,
1572,1,1,116,116,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,79,79,,,,,0,,,,0,,,,0,,,,0,339,1,0,0,1,1,1,339,,0,0,,
1576,2,1,206,206,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,111,111,,,,,0,,,,0,,,,0,,,,0,257,1,0,0,1,1,1,257,,0,0,,
1578,1,0,121,,121,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,91,91,,,,,0,,,,0,,,,0,,,,0,129,,0,0,,0,1,,129,0,0,,
1579,2,1,323,323,,,,,0,,,,0,,,,0,,,,0,,,,0,0,340,,340,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,162,2,0,0,0,0,0,,,0,1,,162
1580,1,1,211,211,,,,,0,,,,0,,,,0,,,,0,,,,0,1,169,169,,,,,0,,,,0,,,,0,,,,0,1,26,26,,,,,0,,,,0,,,,0,,,,0,389,2,0,1,0,0,0,,,0,1,,389
1581,1,,,,0,,,,0,,,,0,1,79,79,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,41,41,,,,,0,,,,0,,,,0,,,,0,232,1,0,0,1,1,1,232,,0,0,,
1583,2,1,143,143,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,61,61,,,,,0,,,,0,,,,0,,,,0,197,1,0,0,1,1,1,197,,0,0,,
1584,2,1,249,249,,,,,0,,,,0,,,,0,,,,0,,,,0,1,161,161,,,,,0,,,,0,,,,0,,,,0,1,57,57,,,,,0,,,,0,,,,0,,,,0,409,2,0,1,1,0,0,,,1,1,409,
1587,2,1,161,161,,,,,0,,,,0,1,80,80,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,,0,0,,,0,0,,
1593,1,,,,0,,,,0,,,,0,1,106,106,,,,,0,,,,0,0,95,,95,,,,0,,,,0,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,236,2,0,1,1,0,0,,,1,1,236,
1597,0,,,,0,,,,0,,,,0,0,304,,304,,,,0,,,,0,0,97,,97,,,,0,,,,0,,,,0,,,,0,1,59,59,,,,,0,,,,0,,,,0,,,,0,249,1,1,0,1,1,1,249,,0,0,,
1602,0,1,155,155,,,,,0,,,,0,,,,0,,,,0,,,,0,1,285,285,,,,,0,,,,0,,,,0,,,,0,1,70,70,,,,,0,,,,0,,,,0,,,,0,425,2,0,1,1,0,0,,,1,1,425,
1609,1,,,,0,,,,0,,,,0,1,221,221,,,,,0,,,,0,0,338,,338,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,266,2,0,0,1,0,0,,,1,1,266,
1614,2,1,109,109,,,,,0,,,,0,,,,0,,,,0,,,,0,0,281,,281,,,,0,,,,0,,,,0,,,,0,1,100,100,,,,,0,,,,0,,,,0,,,,0,366,2,0,1,1,0,0,,,1,1,366,
1616,0,1,121,121,,,,,0,,,,0,,,,0,,,,0,,,,0,0,113,,113,,,,0,,,,0,,,,0,,,,0,1,29,29,,,,,0,,,,0,,,,0,,,,0,274,1,1,0,1,1,1,274,,0,0,,
1633,2,,,,0,,,,0,,,,0,1,204,204,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,67,67,,,,,0,,,,0,,,,0,,,,0,217,1,0,0,1,1,1,217,,0,0,,
1635,2,,,,0,,,,0,,,,0,1,258,258,,,,,0,,,,0,1,294,294,,,,,0,,,,0,,,,0,,,,0,1,23,23,,,,,0,,,,0,,,,0,,,,0,227,1,1,0,0,0,1,,227,0,0,,
1637,1,,,,0,,,,0,,,,0,1,433,433,,,,,0,,,,0,1,7721,7721,,,,,0,,,,0,,,,0,,,,0,1,97,97,,,,,0,,,,0,,,,0,,,,0,426,2,0,1,1,0,0,,,1,1,426,
1641,1,,,,0,,,,0,,,,0,1,144,144,,,,,0,,,,0,1,83,83,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,160,2,0,0,1,0,0,,,1,1,160,
1647,1,1,304,304,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,260,260,,,,,0,,,,0,,,,0,,,,0,591,1,0,0,1,1,1,591,,0,0,,
1660,1,1,122,122,,,,,0,,,,0,,,,0,,,,0,,,,0,0,224,,224,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,588,2,0,0,0,0,0,,,0,1,,588
1662,2,,,,0,,,,0,,,,0,1,215,215,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,81,81,,,,,0,,,,0,,,,0,,,,0,246,1,0,0,1,1,1,246,,0,0,,
1664,1,1,59,59,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,78,78,,,,,0,,,,0,,,,0,,,,0,82,,0,0,,0,1,,82,0,0,,
1667,1,1,49,49,,,,,0,,,,0,1,47,47,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1668,1,,,,0,,,,0,,,,0,1,216,216,,,,,0,,,,0,1,239,239,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,114,,0,0,,0,0,,,0,1,,114
1672,1,1,225,225,,,,,0,,,,0,,,,0,,,,0,,,,0,0,281,,281,,,,0,,,,0,,,,0,,,,0,1,75,75,,,,,0,,,,0,,,,0,,,,0,276,2,0,1,1,0,0,,,1,1,276,
1673,2,1,166,166,,,,,0,,,,0,,,,0,,,,0,,,,0,0,152,,152,,,,0,,,,0,,,,0,,,,0,1,92,92,,,,,0,,,,0,,,,0,,,,0,217,1,1,0,1,1,1,217,,0,0,,
1674,1,,,,0,,,,0,,,,0,1,134,134,,,,,0,,,,0,1,45,45,,,,,0,,,,0,,,,0,,,,0,1,26,26,,,,,0,,,,0,,,,0,,,,0,111,2,0,1,1,0,0,,,1,1,111,
1675,1,1,115,115,,,,,0,,,,0,,,,0,,,,0,,,,0,0,156,,156,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,251,2,0,0,1,0,0,,,1,1,251,
1678,2,1,265,265,,,,,0,,,,0,,,,0,,,,0,,,,0,1,164,164,,,,,0,,,,0,,,,0,,,,0,1,91,91,,,,,0,,,,0,,,,0,,,,0,27032,1,1,0,1,1,1,27032,,0,0,,
1680,1,,,,0,,,,0,,,,0,1,368,368,,,,,0,,,,0,1,86,86,,,,,0,,,,0,,,,0,,,,0,1,95,95,,,,,0,,,,0,,,,0,,,,0,259,2,0,1,1,0,0,,,1,1,259,
1687,1,0,687,,687,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,112,,112,,,,0,,,,0,,,,0,,,,0,409,1,0,0,0,0,1,,409,0,0,,
1688,1,1,204,204,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,61,61,,,,,0,,,,0,,,,0,,,,0,56,,0,0,,0,1,,56,0,0,,
1689,1,1,120,120,,,,,0,,,,0,,,,0,,,,0,,,,0,0,251,,251,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,213,2,0,0,1,0,0,,,1,1,213,
1690,2,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,1,200,200,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,208,2,0,0,1,0,0,,,1,1,208,
1693,2,,,,0,,,,0,,,,0,1,174,174,,,,,0,,,,0,0,250,,250,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,256,2,0,0,1,0,0,,,1,1,256,
1697,1,1,147,147,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,24,24,,,,,0,,,,0,,,,0,,,,0,258,1,0,0,1,1,1,258,,0,0,,
1699,1,1,130,130,,,,,0,,,,0,,,,0,,,,0,,,,0,1,117,117,,,,,0,,,,0,,,,0,,,,0,0,56,,56,,,,0,,,,0,,,,0,,,,0,171,2,0,1,0,0,0,,,0,1,,171
1700,2,1,271,271,,,,,0,,,,0,,,,0,,,,0,,,,0,1,78,78,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,256,2,0,0,1,0,0,,,1,1,256,
1701,1,,,,0,,,,0,,,,0,1,382,382,,,,,0,,,,0,0,302,,302,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,257,2,0,0,1,0,0,,,1,1,257,
1702,2,,,,0,,,,0,,,,0,1,159,159,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,54,54,,,,,0,,,,0,,,,0,,,,0,50,,0,0,,0,1,,50,0,0,,
1707,1,1,186,186,,,,,0,,,,0,,,,0,,,,0,,,,0,1,397,397,,,,,0,,,,0,,,,0,,,,0,1,55,55,,,,,0,,,,0,,,,0,,,,0,266,1,1,0,1,1,1,266,,0,0,,
1708,0,1,1271,1271,,,,,0,,,,0,,,,0,,,,0,,,,0,1,35,35,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,163,2,0,0,0,0,0,,,0,1,,163
1713,0,,,,0,,,,0,,,,0,1,111,111,,,,,0,,,,0,0,109,,109,,,,0,,,,0,,,,0,,,,0,1,53,53,,,,,0,,,,0,,,,0,,,,0,31,,0,0,,0,0,,,0,0,,
1719,1,1,123,123,,,,,0,,,,0,,,,0,,,,0,,,,0,1,193,193,,,,,0,,,,0,,,,0,,,,0,1,35,35,,,,,0,,,,0,,,,0,,,,0,197,2,0,1,1,0,0,,,1,1,197,
1721,2,1,261,261,,,,,0,,,,0,,,,0,,,,0,,,,0,1,181,181,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,382,1,0,0,1,0,0,,,1,1,382,
1722,2,,,,0,,,,0,,,,0,1,121,121,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,422,422,,,,,0,,,,0,,,,0,,,,0,529,1,0,0,1,1,1,529,,0,0,,
1724,0,1,141,141,,,,,0,,,,0,,,,0,,,,0,,,,0,0,94,,94,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,182,2,0,0,0,0,0,,,0,1,,182
1726,0,,,,0,,,,0,,,,0,1,524,524,,,,,0,,,,0,1,218,218,,,,,0,,,,0,,,,0,,,,0,1,70,70,,,,,0,,,,0,,,,0,,,,0,441,1,1,0,1,1,1,441,,0,0,,
1729,2,,,,0,,,,0,,,,0,1,196,196,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,38,38,,,,,0,,,,0,,,,0,,,,0,11,,0,0,,0,1,,11,0,0,,
1732,1,1,166,166,,,,,0,,,,0,,,,0,,,,0,,,,0,0,229,,229,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,622,2,0,0,1,0,0,,,1,1,622,
1735,1,1,125,125,,,,,0,,,,0,,,,0,,,,0,,,,0,0,105,,105,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,50,,0,0,,0,0,,,0,1,,50
1749,1,1,126,126,,,,,0,,,,0,,,,0,,,,0,,,,0,1,67,67,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,63,,0,0,,0,0,,,0,1,,63
1757,1,1,168,168,,,,,0,,,,0,,,,0,,,,0,,,,0,1,194,194,,,,,0,,,,0,,,,0,,,,0,1,54,54,,,,,0,,,,0,,,,0,,,,0,311,1,1,0,1,1,1,311,,0,0,,
1770,2,1,149,149,,,,,0,,,,0,,,,0,,,,0,,,,0,1,118,118,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,60273,2,0,0,1,0,0,,,1,1,,
1775,1,1,33,33,,,,,0,,,,0,,,,0,,,,0,,,,0,1,14,14,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,231,2,0,0,1,0,0,,,1,1,231,
1776,0,,,,0,,,,0,,,,0,1,43,43,,,,,0,,,,0,0,182,,182,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,279,2,0,0,0,0,0,,,0,1,,279
1779,1,,,,0,,,,0,,,,0,1,310,310,,,,,0,,,,0,1,77,77,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,165,2,0,0,0,0,0,,,0,1,,165
1780,1,,,,0,,,,0,,,,0,1,178,178,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,60,60,,,,,0,,,,0,,,,0,,,,0,238,1,0,0,0,0,1,,238,0,0,,
1785,1,1,137,137,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,83,83,,,,,0,,,,0,,,,0,,,,0,551,1,0,0,1,1,1,551,,0,0,,
1786,0,1,214,214,,,,,0,,,,0,,,,0,,,,0,,,,0,0,215,,215,,,,0,,,,0,,,,0,,,,0,1,66,66,,,,,0,,,,0,,,,0,,,,0,552,2,0,1,0,0,0,,,0,1,,552
1792,1,0,176,,176,,,,0,,,,0,,,,0,,,,0,,,,0,1,188,188,,,,,0,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,,,,0,,,,0,367,2,0,1,1,0,0,,,1,1,367,
1794,1,0,98,,98,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,54,54,,,,,0,,,,0,,,,0,,,,0,49,,0,0,,0,1,,49,0,0,,
1797,2,,,,0,,,,0,,,,0,1,108,108,,,,,0,,,,0,1,107,107,,,,,0,,,,0,,,,0,,,,0,1,29,29,,,,,0,,,,0,,,,0,,,,0,225,2,0,1,1,0,0,,,1,1,225,
1798,1,,,,0,,,,0,,,,0,1,191,191,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,66,66,,,,,0,,,,0,,,,0,,,,0,291,1,0,0,1,1,1,291,,0,0,,
1803,2,1,16,16,,,,,0,,,,0,,,,0,,,,0,,,,0,1,71,71,,,,,0,,,,0,,,,0,,,,0,1,79,79,,,,,0,,,,0,,,,0,,,,0,284,2,0,1,1,0,0,,,1,1,284,
1804,1,,,,0,,,,0,,,,0,1,262,262,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,97,97,,,,,0,,,,0,,,,0,,,,0,328,1,0,0,1,1,1,328,,0,0,,
1805,1,,,,0,,,,0,,,,0,1,112,112,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,55,55,,,,,0,,,,0,,,,0,,,,0,219,1,0,0,1,1,1,219,,0,0,,
1810,1,,,,0,,,,0,,,,0,1,186,186,,,,,0,,,,0,1,312,312,,,,,0,,,,0,,,,0,,,,0,1,116,116,,,,,0,,,,0,,,,0,,,,0,209,2,0,1,1,0,0,,,1,1,209,
1814,1,1,223,223,,,,,0,,,,0,1,234,234,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,366,3,0,0,1,0,0,,,0,0,,
